budget,Genre,Language,popularity,release_date,revenue,runtime,title,vote_average,vote_count
8000000,Drama,English,4.48,10/1/1999,22593409,91,Drive Me Crazy,5.8,62
8000000,Comedy,English,4.93,4/28/2006,18948425,112,Akeelah and the Bee,6.7,81
8000000,Comedy,English,7.89,1/16/1998,17460020,82,Half Baked,6.4,177
8000000,Thriller,English,13.99,1/30/2009,29010817,97,New in Town,5.2,99
7000000,Drama,English,45.31,4/13/2000,34266564,102,American Psycho,7.3,2066
8000000,Action,English,9.8,1/12/2002,16856124,93,The Good Girl,6.1,181
8000000,Action,French,5.07,7/6/2006,12671300,116,Bon Cop Bad Cop,6.5,42
8000000,Comedy,English,13.52,11/24/2009,10629321,118,The Boondock Saints II: All Saints Day,5.9,261
8000000,Drama,English,45.4,9/10/2010,74952305,92,Easy A,6.7,2210
8000000,Comedy,English,5.94,5/15/2000,8279017,92,Shadow of the Vampire,6.6,148
8000000,Comedy,English,11.84,4/29/2011,10130000,104,Prom,5.7,134
8000000,Comedy,English,2.15,5/3/1996,0,97,The Pallbearer,4.6,30
8000000,Animation,English,3.54,9/22/2000,0,92,Woman on Top,5.5,46
8000000,Comedy,English,21.02,12/30/2015,5659286,90,Anomalisa,7,459
8000000,Comedy,English,7.24,11/5/2010,18124262,129,Another Year,7,97
8000000,Action,French,8.2,1/8/2002,0,111,8 Women,6.9,196
8000000,Comedy,English,8.4,8/23/1991,2275557,79,Showdown in Little Tokyo,5.7,95
8000000,Comedy,English,13.14,7/6/2010,6491240,101,It's Kind of a Funny Story,6.9,672
7200000,Drama,English,6.14,9/11/2010,0,113,Made in Dagenham,6.6,94
8000000,Comedy,English,8.72,1/24/1997,589304,106,Prefontaine,6.7,21
8000000,Drama,English,35.74,9/7/2013,63464861,104,Begin Again,7.3,1254
8000000,Drama,English,7.43,5/13/2005,852872,112,Down in the Valley,5.9,63
8000000,Romance,English,4.09,4/30/2007,458232,99,Brooklyn Rules,5.8,18
8000000,Action,English,5.24,9/7/2006,426224,91,Fido,6.6,135
8000000,Crime,English,10.79,6/17/2010,3453043,98,Wild Target,6.4,215
8000000,Action,English,9.78,4/11/2008,0,95,Pathology,5.6,144
8000000,Drama,English,3.94,2/19/2006,143451,107,10th & Wolf,6.3,24
8000000,Science,English,6.5,2/12/2014,53086,112,Aloft,5.1,41
8000000,Drama,Japanese,39.34,7/16/1988,553171,124,Akira,7.8,773
22000000,Drama,English,12.89,7/23/2007,413454,97,The Death and Life of Bobby Z,5.8,103
8000000,Drama,French,0.98,10/25/2005,2019009,124,The Rocket: The Legend of Rocket Richard,6.1,17
8000000,Thriller,English,7.83,9/16/2016,0,104,Mr. Church,7,129
7800000,Action,English,11,5/18/2003,22441323,102,Swimming Pool,6.4,153
8000000,Comedy,English,2.1,5/6/2016,0,106,Code of Honor,4.1,16
7500000,Crime,English,19.59,12/13/1989,145793296,99,Driving Miss Daisy,7,350
7500000,Drama,Cheyenne,17.32,1/30/1995,32392047,91,Rumble in the Bronx,6.5,240
7700000,Comedy,French,3.36,8/30/2014,0,110,Far from Men,6.6,43
6500000,Horror,English,29.01,9/5/2005,24793509,92,Thank You for Smoking,7.1,664
10200000,Drama,English,20.75,6/8/2007,35619521,93,Hostel: Part II,5.6,453
7500000,Comedy,English,16.99,10/29/2009,26096852,100,An Education,6.8,409
10284523,Comedy,English,4.82,10/21/2005,11588205,104,Shopgirl,5.7,75
7500000,Action,English,2.23,3/9/1984,0,109,The Hotel New Hampshire,5.8,26
6500000,Comedy,English,8.53,1/14/2002,12633747,105,Narc,6.8,142
7500000,Drama,English,1.37,9/20/2002,4245870,102,Men with Brooms,4.5,7
7500000,Comedy,English,0.57,11/24/2004,3347647,110,The Work and the Glory,6.1,7
8000000,Drama,English,14.65,9/3/2009,10848783,92,Extract,5.7,192
7500000,Comedy,English,8.86,9/2/2003,0,92,Code 46,6.2,116
7500000,Drama,English,0.09,4/27/2012,0,101,Outside Bet,5.8,2
8000000,Drama,English,7.8,12/21/2011,5634828,113,Albert Nobbs,6.2,132
12500000,Animation,English,1.59,12/7/2012,0,95,Black November,6.4,4
7300000,Drama,French,24.28,5/23/2007,0,95,Persepolis,7.7,450
7500000,Thriller,German,25.28,3/11/2008,19000000,107,The Wave,7.5,841
7000000,Thriller,English,38.15,6/8/2016,1333124,117,The Neon Demon,6.4,887
7300000,Comedy,English,16.83,11/11/2009,10329747,103,Harry Brown,6.7,348
7500000,Action,English,19.78,12/5/2007,231411584,96,Juno,7,2244
7500000,Adventure,English,4.94,5/7/2015,0,104,Pound of Flesh,5.5,63
7200000,Drama,English,34.63,12/13/1971,116019547,120,Diamonds Are Forever,6.3,553
6000000,Comedy,English,143.66,3/14/1972,245066411,175,The Godfather,8.4,5893
7500000,Drama,English,45.61,7/17/2009,60722734,95,(500) Days of Summer,7.2,2904
7000000,Drama,English,17.68,5/19/1993,116700000,121,The Piano,7.1,281
7000000,Adventure,English,35.9,6/28/2012,167221571,110,Magic Mike,6.1,1040
7000000,Comedy,English,30.47,7/5/1973,161777836,121,Live and Let Die,6.4,533
7000000,Comedy,English,5.68,1/14/2000,0,95,My Dog Skip,6.5,69
6600000,Drama,English,4.49,5/6/2011,37710610,112,Jumping the Broom,6,56
7000000,Crime,English,17.72,9/16/2005,54600000,93,"Good Night, and Good Luck.",6.8,273
7000000,Thriller,English,17.43,9/30/2005,49084830,114,Capote,6.8,384
7000000,Adventure,English,25.51,8/25/1995,25405445,104,Desperado,6.8,881
9000000,Adventure,English,12.27,6/23/1976,25000000,119,Logan's Run,6.6,269
7000000,Action,English,30.21,12/1/1974,97572000,125,The Man with the Golden Gun,6.3,524
7000000,Horror,English,6.87,2/12/1988,20256975,96,Action Jackson,4.9,50
7000000,Comedy,English,14.74,1/8/2014,36433975,89,Devil's Due,4.4,216
7000000,Drama,English,5.5,3/22/1996,14702438,92,Flirting with Disaster,6.3,66
7000000,Horror,English,2.77,8/25/1999,14011454,97,In Too Deep,6.2,17
7000000,Comedy,English,19.3,4/11/2003,16829545,89,House of 1000 Corpses,6,306
7000000,Comedy,English,23.61,10/2/2009,31430334,105,A Serious Man,6.6,483
7500000,Adventure,English,6.56,1/22/2010,0,103,Get Low,6.5,100
7000000,Romance,English,9.89,6/1/1989,0,103,Warlock,5.8,95
7000000,Drama,English,8.08,9/10/2014,14618727,116,Beyond the Lights,7,139
7000000,Drama,English,21.63,10/19/2009,0,101,A Single Man,7.3,463
7000000,Romance,English,14.67,8/12/1988,8373585,164,The Last Temptation of Christ,7,201
7000000,Drama,English,2.63,8/16/1999,7292175,96,Outside Providence,5.6,30
7000000,Action,English,12.15,2/11/2004,0,111,Bride & Prejudice,6.5,110
7000000,Drama,English,2.21,4/12/2001,4720371,113,The Other Side of Heaven,6.7,14
7000000,Drama,Hindi,3.72,11/12/2004,29385320,192,Veer-Zaara,7.4,64
7000000,Comedy,English,5.09,4/7/2008,0,99,Redbelt,6.4,76
7000000,Drama,English,15.21,6/18/2010,0,91,Cyrus,6.1,133
7000000,Drama,English,7.05,10/18/2002,2062066,104,Auto Focus,6.1,56
7000000,Drama,English,11.4,12/29/2006,0,90,Factory Girl,6.2,81
7000000,Action,English,21.28,9/28/2011,6038942,112,We Need to Talk About Kevin,7.4,677
7000000,Comedy,English,2.93,10/21/2009,0,102,The Mighty Macs,5,15
7000000,Drama,English,2.55,4/8/1983,1246141,100,Losin' It,4.5,31
7000000,Comedy,English,5.52,11/7/2009,0,125,Mother and Child,6.7,46
8000000,Comedy,English,9.59,9/3/2010,0,98,Somewhere,6,208
7000000,Drama,English,7.16,9/25/2009,1429299,106,I Hope They Serve Beer in Hell,5.7,20
7000000,Drama,English,13.64,1/22/2010,382946,106,Hesher,6.7,212
7000000,Romance,English,1.5,1/1/2002,0,96,The Heart of Me,7.7,5
7000000,Comedy,English,8.18,10/2/2015,573335,103,Freeheld,7.1,164
7000000,Drama,English,2.27,8/1/2010,453079,108,The Extra Man,5.9,29
7000000,Crime,Russian,3.12,2/27/2013,1310673,170,Hard to Be a God,6.7,41
7000000,Action,English,8.21,1/1/2010,46488,108,Ca$h,6,73
6000000,Horror,English,34.92,1/22/1999,30471,108,The Boondock Saints,7.2,837
7000000,Animation,English,5.06,9/10/2011,0,84,Twixt,5,85
7000000,Adventure,Russian,5.34,10/11/2012,12400000,76,The Snow Queen,5.1,47
7000000,Comedy,English,8.59,3/11/2008,8900000,97,Stargate: The Ark of Truth,6.9,140
6900000,Thriller,English,26.18,9/24/1993,7993039,102,Dazed and Confused,7.4,583
7000000,Action,English,6.67,11/20/2015,0,94,Criminal Activities,5.8,110
6800000,Horror,English,4.67,5/18/2003,0,101,Shade,6.1,73
6900000,Drama,English,25.61,9/21/2012,44287131,101,House at the End of the Street,5.6,555
6800000,Horror,French,21.29,9/4/2010,7103838,130,Incendies,7.9,479
6500000,Crime,English,60.23,10/2/2014,255273813,99,Annabelle,5.6,1517
6500000,Drama,English,17.71,7/12/1991,57504069,112,Boyz n the Hood,7.4,364
6500000,Horror,English,6.85,7/24/1987,54215416,108,La Bamba,6.8,116
6500000,Action,English,11.21,6/25/1980,31899000,105,Dressed to Kill,6.8,157
6500000,Crime,English,2.16,4/2/1993,0,108,The Adventures of Huck Finn,6.2,42
6500000,Comedy,English,11.14,4/9/1999,28451622,98,Go,7,196
6500000,Science,English,11.89,9/7/2006,13368437,88,Friends with Money,5.1,128
6500000,Drama,English,12.52,3/12/1971,12376563,131,The Andromeda Strain,7,190
6500000,Drama,English,40.69,10/2/2011,17693675,100,Shame,7,875
6500000,Drama,English,24,9/30/2004,11850214,105,Layer Cake,7,559
6500000,Drama,English,2.64,10/21/2005,2025032,100,The Work and the Glory II: American Zion,8,6
6500000,Romance,English,16.57,5/31/2013,2401510,116,The East,6.5,305
6500000,Drama,English,5.48,7/23/2004,1548955,96,A Home at the End of the World,6.8,45
6500000,Action,English,8.43,11/13/2009,1521261,113,The Messenger,7.1,119
6500000,Action,English,2.07,5/20/2010,0,102,Tracker,6,16
6400000,Drama,English,74.23,10/26/1984,78371200,108,The Terminator,7.3,4128
10000000,Romance,English,13.41,3/27/2009,0,97,The Damned United,7.2,152
6000000,Romance,English,16.14,10/20/1995,2122561,94,Mallrats,6.8,392
6000000,Drama,English,67.61,7/7/1978,181813770,110,Grease,7.2,1581
6000000,Documentary,English,49.8,12/18/1986,138530565,120,Platoon,7.5,1205
6000000,History,English,16.21,6/25/2004,119114517,122,Fahrenheit 9/11,6.8,397
6000000,Comedy,English,24.5,9/23/1969,102308889,110,Butch Cassidy and the Sundance Kid,7.4,650
6000000,Drama,English,59.96,8/27/1964,102272727,139,Mary Poppins,7.4,1183
6000000,Crime,English,12.54,9/19/1980,0,124,Ordinary People,7.4,145
6000000,Comedy,English,23.43,10/18/1961,43656822,152,West Side Story,7,389
6000000,Comedy,English,15.93,7/25/1980,39846344,98,Caddyshack,6.6,365
6000000,Drama,English,5.54,7/16/1999,25059640,106,The Wood,7.1,34
6000000,Horror,English,64.03,7/19/1995,23341568,106,The Usual Suspects,8.1,3254
8000000,Comedy,English,12.65,8/11/1989,22168359,89,A Nightmare on Elm Street 5: The Dream Child,5.5,245
5000000,Drama,English,35.11,3/29/2002,38275483,92,National Lampoon’s Van Wilder,5.9,858
6000000,Western,English,40.2,9/7/2008,44703995,109,The Wrestler,7.3,1000
6000000,Science,English,7.6,12/31/1946,20400000,144,Duel in the Sun,6.2,37
6000000,Comedy,English,24.35,5/22/1981,50244700,99,Escape from New York,6.9,703
6000000,Crime,English,12.6,8/8/2007,18197398,89,Daddy Day Camp,4.4,91
12716953,Comedy,Cheyenne,7.08,1/31/1997,18814720,113,Mr. Nice Guy,6.3,128
6000000,Comedy,English,4.05,4/16/2003,18750246,91,A Mighty Wind,6.6,74
6000000,Crime,English,15.64,4/23/1998,58000000,99,Sliding Doors,6.5,354
6000000,Drama,English,3.89,5/24/1995,12000000,98,Tales from the Hood,5.4,32
6000000,Horror,English,26.29,9/1/2006,48027970,121,The Last King of Scotland,7.4,558
5000000,Comedy,English,8.01,10/12/1989,11642254,96,Halloween 5: The Revenge of Michael Myers,5.2,183
5000000,Documentary,English,12.69,4/27/2012,9206470,100,Bernie,6.5,320
6000000,Comedy,English,0.04,2/15/2008,7518876,42,Dolphins and Whales: Tribes of the Ocean,8,3
6000000,Drama,English,3.56,2/26/1999,6852450,101,200 Cigarettes,6.1,44
6000000,Drama,English,14.99,9/7/2012,13231461,96,The Words,6.4,379
6000000,Action,English,6.5,3/6/2009,6670712,104,City Island,6.9,113
6000000,Comedy,English,19.41,7/7/2011,19560274,96,The Guard,6.8,372
7000000,Drama,English,7.03,8/28/2008,6230276,94,College,4.8,48
6000000,Drama,English,26.22,4/21/1999,10409377,97,The Virgin Suicides,7.1,817
5500000,Comedy,English,15.02,1/18/2014,5483299,120,Wish I Was Here,6.4,300
6000000,Action,English,5.7,2/5/1999,4398989,95,Simply Irresistible,5.5,52
6000000,Drama,English,5.41,8/27/1993,3283371,99,Only the Strong,6.9,29
6000000,Comedy,English,6.27,11/14/2003,2944752,94,Shattered Glass,6.6,111
6000000,Adventure,English,4.15,11/23/2001,2025238,95,Novocaine,6,44
6244087,Drama,English,14.97,6/17/1969,638641,145,The Wild Bunch,7.6,259
6000000,Thriller,English,7.16,7/3/2008,2899975,99,The Wackness,6.2,94
6000000,Action,English,12.43,1/25/1979,0,110,The First Great Train Robbery,6.6,74
6000000,Drama,English,1.48,6/8/1991,869325,107,Beastmaster 2: Through the Portal of Time,4.6,17
6000000,Drama,English,0.22,3/25/2011,399611,97,The 5th Quarter,4.7,12
6000000,Drama,English,6.9,1/17/2009,0,99,The Greatest,6.2,34
6000000,Comedy,English,3.43,1/10/2006,0,97,Come Early Morning,5.9,10
6000000,Crime,English,2.4,9/5/2008,69497,85,"Surfer, Dude",4.7,25
6000000,Crime,English,15.05,5/16/2003,0,86,11:14,6.8,206
12000000,Drama,English,10.19,11/8/2012,66351,95,Deadfall,5.6,224
6000000,Action,English,12.1,10/1/2009,0,101,A Shine of Rainbows,6.3,14
6000000,Horror,English,4.96,4/2/2011,0,90,The Hit List,5.2,73
5952000,Drama,English,18.12,2/4/1983,2120439,87,Videodrome,7.1,454
5300000,Drama,French,13.03,5/17/2002,3897799,122,The Spanish Apartment,7,266
6000000,Action,English,6.35,1/20/2014,32251,86,Song One,5.5,87
5800000,Action,English,4.49,9/21/1964,6800000,133,The Train,7.2,72
6000000,Action,Thai,11.82,8/11/2005,27165581,108,The Protector,6.8,167
5800000,Thriller,English,3.2,9/1/2006,7000000,95,Crossover,4.2,10
5600000,Comedy,Spanish,22.34,9/15/2009,18469680,85,[REC]²,6.4,489
5500000,Drama,English,28.5,12/25/1973,159616327,129,The Sting,7.9,622
5500000,Romance,English,10.44,5/15/1981,58972904,123,Chariots of Fire,6.8,207
6000000,Western,English,33.3,7/26/2013,0,90,Don Jon,5.9,1671
5500000,Comedy,English,19.13,4/19/1973,15700000,105,High Plains Drifter,7.4,278
7000000,Comedy,English,14.07,7/20/2001,0,111,Ghost World,7.1,426
5500000,Crime,English,2.14,6/6/1980,4865000,95,Galaxina,3.3,16
5000000,Drama,English,7.79,10/23/2003,2466444,104,Wonderland,6.2,73
6500000,Comedy,English,15.58,6/30/1989,37295445,120,Do the Right Thing,7.6,292
5500000,Comedy,Japanese,3.21,10/5/2013,0,100,R100,5.4,31
8000000,Drama,English,3.65,7/15/2011,0,96,Salvation Boulevard,5.6,28
5500000,Science,English,5.03,9/7/2014,5000000,120,Miss Julie,5.9,45
5100000,Horror,English,5.93,10/2/1980,0,103,Somewhere in Time,7.2,102
5000000,Thriller,English,48.38,9/12/2013,0,106,Insidious: Chapter 2,6.5,1211
15000000,Documentary,English,53.7,3/10/2016,108286421,103,10 Cloverfield Lane,6.8,2468
5000000,Horror,English,14.75,10/21/2002,64282312,87,Jackass: The Movie,6.1,345
5000000,Horror,English,29.16,10/19/2011,205703818,83,Paranormal Activity 3,5.9,669
5000000,Horror,English,56.3,10/24/2014,103590271,89,Ouija,4.9,983
5000000,Comedy,English,17.3,2/27/1987,44793222,96,A Nightmare on Elm Street 3: Dream Warriors,6.5,354
5500000,Horror,Spanish,9.6,7/20/2013,99067206,115,Instructions Not Included,7.5,205
5000000,Comedy,English,20.33,10/17/2012,142817992,95,Paranormal Activity 4,5.2,563
5000000,Horror,English,6.47,5/21/1975,41833347,113,The Return of the Pink Panther,6.7,137
11000000,Crime,English,16.86,9/5/1991,34872033,89,Freddy's Dead: The Final Nightmare,5.1,272
8000000,Adventure,English,19.68,11/16/2003,60378584,110,Monster,7,485
5000000,Horror,English,9.36,12/23/1954,28200000,127,"20,000 Leagues Under the Sea",6.8,157
5000000,Drama,English,19.98,1/1/2014,86362372,84,Paranormal Activity: The Marked Ones,5.2,449
5000000,Drama,English,30.27,10/2/1980,26010864,124,The Elephant Man,7.9,719
5000000,Mystery,English,59.45,9/7/2013,55198285,117,Dallas Buyers Club,7.9,2886
9000000,Horror,English,60.72,10/11/2000,39723096,113,Memento,8.1,4028
5000000,Comedy,English,35.87,9/8/2013,44030246,104,Oculus,6.3,1050
5000000,Drama,English,18.08,5/25/2006,26888376,97,Clerks II,6.9,398
5000000,Drama,English,20.43,5/18/2000,110000000,110,Billy Elliot,7.4,750
5000000,Comedy,English,4.23,10/9/1997,0,134,The Apostle,6.1,38
10000000,Action,English,15.69,8/26/2011,17273593,90,Our Idiot Brother,5.9,365
5000000,Horror,English,23,2/19/2016,24804129,134,Race,7.1,478
5000000,Drama,English,26.51,8/14/2014,40100000,93,"As Above, So Below",6.1,766
5000000,History,English,35.31,12/5/2014,43884652,99,Still Alice,7.5,1104
5000000,Action,English,4.08,8/25/1954,15000000,139,The Egyptian,6,11
5000000,Horror,English,7.06,3/17/1981,19905359,99,Nighthawks,6.4,86
5000000,Comedy,English,12.9,7/28/1989,14000000,100,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191
5000000,Drama,English,18.12,2/22/2002,368744044,95,My Big Fat Greek Wedding,6.2,671
5000000,Horror,English,62.55,1/24/2013,31724284,94,Spring Breakers,5,1551
5000000,Drama,English,9.48,9/29/1995,15116634,88,Halloween: The Curse of Michael Myers,5,170
5000000,Drama,Spanish,16.89,6/8/2001,33616692,106,Y Tu Mamá También,7.3,315
5000000,Horror,English,5.96,6/21/1996,13269963,135,Lone Star,6.9,77
5000000,Horror,English,9.3,10/21/1988,17768757,88,Halloween 4: The Return of Michael Myers,5.9,209
5000000,Action,English,8.19,3/27/1986,0,89,April Fool's Day,5.8,73
5000000,Horror,English,8.45,4/14/1983,12232628,107,Lone Wolf McQuade,5.5,67
5000000,Comedy,English,17.03,7/20/2011,25562924,86,Apollo 18,5,356
5000000,Action,English,19.34,1/18/2008,16174377,102,Sunshine Cleaning,6.5,255
5000000,Drama,English,38.01,8/26/2015,54418872,103,No Escape,6.7,777
5000000,Romance,English,0.84,12/25/1959,12200000,139,Solomon and Sheba,5.4,8
20000000,Fantasy,English,14.95,1/28/2016,21164799,92,Fifty Shades of Black,4.3,331
5500000,Comedy,English,3.74,3/17/2000,0,82,Digimon: The Movie,6.2,72
8000000,Action,French,3.03,5/21/2003,3432342,99,The Barbarian Invasions,6.7,77
5000000,Action,English,2.74,4/27/2001,0,90,The Forsaken,4.9,47
5000000,Comedy,English,5.35,11/1/1978,7230000,118,Force 10 from Navarone,6.4,91
5000000,Comedy,English,4.07,7/21/1989,0,97,UHF,6.7,89
5000000,Western,English,6.31,8/14/1998,0,91,Slums of Beverly Hills,6.5,44
5000000,Action,Italian,49.33,12/21/1968,5321508,175,Once Upon a Time in the West,8.1,1128
5000000,Science,English,4.15,7/13/2001,5476060,94,Made,6.3,55
5000000,Documentary,English,46.11,6/12/2009,9760104,97,Moon,7.6,1794
5000000,Drama,English,4.5,5/14/2010,4074023,41,Sea Rex 3D: Journey to a Prehistoric World,5.9,11
5000000,Comedy,English,7.67,5/14/1997,3263585,112,The Sweet Hereafter,6.8,103
5000000,Drama,English,6.17,8/6/2008,4040588,110,Bottle Shock,6.6,60
5000000,Drama,English,8.75,9/2/1994,3049135,99,Heavenly Creatures,7,294
5000000,Comedy,English,3.94,9/11/2015,4842699,121,90 Minutes in Heaven,5.4,40
5000000,Comedy,English,9.17,10/15/2010,2614773,97,Everything Must Go,6,208
5000000,Thriller,English,2.73,1/30/1998,1980338,116,Zero Effect,6,55
5000000,Drama,English,35.25,2/9/2004,8203235,101,The Machinist,7.3,1247
5000000,Thriller,English,6.06,8/21/1992,0,103,Light Sleeper,5.7,15
5000000,Drama,English,21.34,10/9/2014,2450846,112,Kill the Messenger,6.6,355
5000000,Comedy,English,10.1,12/16/2010,5129058,91,Rabbit Hole,6.9,165
5000000,Horror,English,4.13,9/5/2003,742898,98,Party Monster,5.9,58
5000000,Comedy,English,30,4/15/2016,3220371,95,Green Room,6.7,683
5000000,Drama,English,6.76,3/30/2006,0,88,The Oh in Ohio,5.8,27
5000000,Comedy,English,1.73,9/12/2014,846704,99,Atlas Shrugged Part III: Who is John Galt?,3.9,15
7000000,Crime,English,11.7,2/21/1996,560069,91,Bottle Rocket,6.8,281
6000000,Comedy,English,2.39,9/9/1996,0,97,Albino Alligator,5.6,45
5000000,Horror,English,19.94,1/22/2010,5476793,89,Tucker and Dale vs Evil,7.3,847
5000000,Horror,English,3.05,2/27/2004,0,95,Decoys,4.7,33
5000000,Drama,English,38.95,9/10/2015,98450062,94,The Visit,6,1360
5000000,Horror,English,3.79,1/1/2007,782102,90,Redacted,6.2,37
5000000,Thriller,English,7.79,5/15/2015,0,91,Area 51,4.2,151
5000000,Music,Spanish,9.14,10/14/2011,0,107,Sleep Tight,7,202
5000000,Family,English,10.62,10/17/2014,0,105,Rudderless,7.4,105
5000000,Thriller,English,1,8/18/2014,0,67,Henry & Me,3,3
15000000,Drama,English,10.48,12/4/2014,0,94,Dying of the Light,4.5,118
5000000,Comedy,English,11.1,12/10/1977,0,123,Capricorn One,6.4,131
5000000,Drama,English,8.62,7/8/2016,0,88,Yoga Hosers,4.7,102
5000000,Thriller,German,5.46,9/9/2009,17872796,99,Soul Kitchen,7.1,116
5000000,Comedy,English,19.81,11/25/2011,3099314,120,Take Shelter,7.1,471
5000000,Comedy,English,8.5,12/23/2014,0,81,Let's Kill Ward's Wife,5.5,76
6000000,Crime,English,29.83,3/9/1994,254700832,117,Four Weddings and a Funeral,6.6,632
15000000,Comedy,English,30.2,12/16/2002,13060843,135,25th Hour,7.2,629
5000000,Fantasy,English,10.27,3/25/2014,10429707,98,Moms' Night Out,5.5,121
6000000,Crime,English,61.21,1/18/2001,1270522,113,Donnie Darko,7.7,3452
